6.494258437353996882e-01	8.405481567679262689e-01	-8.497922820804697519e-01	-7.351842601570309776e-01	1.605671047757598058e-01	7.714124123208319084e-01	-1.412013696664455448e-02	-4.217058421503162569e-01	-2.069849851494832416e-01	-5.148697467377539860e-01	-4.366309595168417212e-01	-3.874802978812993404e-01	1.407134491887083450e-01	-8.673806774600191227e-01	-8.565029558068616433e-01	5.291469127235308711e-01	-9.058321927830804698e-01	-4.948951415815457111e-02	-6.875981648597881968e-01	-2.626159040437432424e-01
7.033808938930429244e-01	8.352134722735767847e-01	-8.278279731268396446e-01	-7.120544534038466544e-01	2.019443582747654509e-01	7.231399866168476409e-01	-8.534054258217694741e-03	-4.326210148094401520e-01	-1.319362998127605602e-01	-5.520198092518766586e-01	-4.025562722765435586e-01	-3.240498379115379635e-01	6.487269152398214556e-02	-8.407190343962578361e-01	-8.784534637986399774e-01	5.135310862062849591e-01	-9.042956106110782155e-01	-6.032550748295816695e-02	-7.041522266656368156e-01	-3.058271369479225177e-01
6.169104122783939381e-01	8.430340000054341587e-01	-8.590144414842006970e-01	-7.479761324079973184e-01	1.297924774989150098e-01	7.901732505061737077e-01	-2.023943504234420460e-02	-4.114007462600999809e-01	-2.359284413796733093e-01	-5.104380698986350495e-01	-4.530968465788361432e-01	-4.123664830798698389e-01	1.696341885879617817e-01	-8.780947387024276019e-01	-8.444719679734502549e-01	5.357447475287978600e-01	-9.066158574658583769e-01	-5.271598645647536385e-02	-6.776415186078896813e-01	-2.476533342385211778e-01
7.115652118422054473e-01	8.349678088630422268e-01	-8.234852624148327749e-01	-7.045970624686368478e-01	1.940803111752376908e-01	7.126580066274795788e-01	-9.969744879618921973e-03	-4.299206985773137424e-01	-1.126963206990849731e-01	-5.664429412344637038e-01	-3.947710778625890260e-01	-3.038307485390225882e-01	4.426902650525586791e-02	-8.337351732886389977e-01	-8.830372126396580645e-01	5.098623717949815060e-01	-9.039775945934949153e-01	-6.911153935030925344e-02	-7.108084501647348175e-01	-3.112826298969497696e-01
5.861567108273540994e-01	8.488240858435012193e-01	-8.686009345430728557e-01	-7.581608744110767129e-01	7.008623505609144766e-02	8.050113916616589149e-01	-2.479165085915941910e-02	-3.944523917584690231e-01	-2.400423774817692646e-01	-5.216180084636465875e-01	-4.692280653227639542e-01	-4.228439828449903626e-01	1.883636890325038338e-01	-8.883435157160816109e-01	-8.362659614256957585e-01	5.501042558694454465e-01	-9.073336840672089343e-01	-5.981908111596949407e-02	-6.841678057763409537e-01	-2.378193691134078969e-01
5.520073888505039328e-01	8.480226505069448084e-01	-8.729478014308265088e-01	-7.657433763479497557e-01	7.642828172087949568e-02	8.201075127074733961e-01	-3.120562249057256751e-02	-3.943198983297889759e-01	-2.934490871216332009e-01	-4.942891498363061187e-01	-4.769423343254798331e-01	-4.513082958648794163e-01	2.253715709799137545e-01	-8.939942154485704950e-01	-8.186281244816443481e-01	5.467420384447032600e-01	-9.076973716258385227e-01	-5.618201532722795488e-02	-6.630992815228090587e-01	-2.134471045517531418e-01
5.416303336902890120e-01	8.446952830828183822e-01	-8.724899190345976052e-01	-7.669112548442507116e-01	1.041495117042354202e-01	8.238035126500173888e-01	-3.208819156324278082e-02	-4.005047865140703989e-01	-3.214252149777346301e-01	-4.796737372975575231e-01	-4.759237401372332643e-01	-4.661604429414488160e-01	2.400038245586850472e-01	-8.947181823774366105e-01	-8.115290861126492894e-01	5.419274843469379377e-01	-9.075858405437082777e-01	-5.226590543686068790e-02	-6.465424957667916805e-01	-2.060602335739467328e-01
6.795180028068985578e-01	8.395971903938647118e-01	-8.395920297691611411e-01	-7.214925244912542279e-01	1.497686856062200866e-01	7.426198962724341879e-01	-1.356817856292866220e-02	-4.180585728125743028e-01	-1.365191768267261241e-01	-5.613094555990378876e-01	-4.223053312589665764e-01	-3.391055818891084428e-01	8.183024323793247623e-02	-8.545050048590229208e-01	-8.727625078902274680e-01	5.247891510265905168e-01	-9.051746677432379595e-01	-6.498530636486485323e-02	-7.092216135805902155e-01	-2.949219408615109117e-01
5.899045558629263386e-01	8.441995194773816991e-01	-8.646403375081321840e-01	-7.543232306442035906e-01	1.194328048108666551e-01	8.042841308867674233e-01	-2.429599009168717863e-02	-4.077592264736433214e-01	-2.710549541261580431e-01	-4.963981803648365720e-01	-4.622976444841762067e-01	-4.328159462197507801e-01	1.981361618761498800e-01	-8.848780294781444233e-01	-8.327695514667516896e-01	5.397909011289790948e-01	-9.069949442930589356e-01	-5.092885419718350126e-02	-6.676224939722223972e-01	-2.298038932244546584e-01
6.128758064705016606e-01	8.433706340776592203e-01	-8.600835818458074655e-01	-7.490997252800580819e-01	1.255221389992808856e-01	7.926570665872040289e-01	-2.062502418764584552e-02	-4.108056936851369190e-01	-2.399564403807194213e-01	-5.086805995560608196e-01	-4.549975824280829140e-01	-4.155289075196016424e-01	1.739886828129491858e-01	-8.794274970043051143e-01	-8.429984158824307405e-01	5.367146519504268909e-01	-9.066981619460359187e-01	-5.260478171399761427e-02	-6.770653159013232392e-01	-2.447809727710128502e-01
