-6.310861747178886372e-02	7.358775581028340618e-01	4.434419995452187346e-01	-1.607759444708740659e-01	-1.713409112320151362e+00	-5.087745111461909886e-01	9.598724552737298854e-01	8.313109638825930681e-01	7.191659061246329365e-01	-7.972330822909952097e-01	-4.570913475091802902e-01	5.157569016640923820e-01	9.624102892864028203e-02	1.553165446912670333e+00	-3.759397959811217049e-02	1.253892498566056890e+00	1.140332605570015534e-01	-1.009519665468977534e+00	-3.787590132927599884e-02	-8.049221791969212170e-01
-1.451935753061748713e+00	-3.776689894875617792e-02	1.171671943916592351e-01	-2.756936287512394834e-01	-6.822867053487285949e-01	-2.117625786971106816e-01	9.366928295752644518e-01	7.397526221314778549e-01	3.982138752278738814e-01	-9.626339419528898711e-01	-1.778218502084327746e+00	3.562940825773742715e-01	1.511972901762518307e-01	1.260067162303202037e+00	-1.927121343907287621e-01	8.060977618703741854e-01	-3.157765458892103916e-01	4.521239123367468138e-02	2.321276796400417175e-01	2.433498759590308480e-01
-1.483463047265219048e+00	1.188800585444089453e-01	1.580132639705136288e-01	-2.333709139610051775e-01	-5.391967785407278946e-01	-2.245242326070070460e-01	1.064454853575433679e+00	6.396136628576141181e-01	3.849397838188164389e-01	-1.162682970105486158e+00	-1.790340896040984786e+00	4.021887417640989670e-01	1.432477136710688104e-01	1.326734552500877795e+00	-1.954294570363512840e-01	8.780832753804762580e-01	-2.611453751214746211e-01	1.010987833023946347e-02	2.913903137417300226e-01	2.168821874954170448e-01
-1.204847981814462843e+00	-3.888462054837366066e-01	2.464337743208149245e-01	-3.789332453588972749e-01	-5.249384968365831128e-01	-2.225763236400632450e-01	1.146831487769832014e+00	7.899921040055696286e-01	4.239212885276921750e-01	-8.186724468219255257e-01	-1.796379889708979771e+00	5.764358041801869170e-01	1.367881721952111107e-01	1.328091160910877644e+00	-3.042571494334556093e-01	7.989259526241935250e-01	-5.697090543410867625e-01	5.862028480474756886e-02	-6.487113645290240593e-02	1.630120711712332304e-01
-8.675850877005750750e-01	-6.254742302946385557e-01	-1.850976208245330712e-02	9.508488035346551737e-02	9.834638751096502762e-02	-5.890753939901414160e-01	1.520847859651116796e+00	1.587418066288944773e+00	1.860702494185529909e+00	-9.264209470438415917e-01	-1.905564203953924896e+00	4.385979939883277723e-01	1.568677993334189891e-01	1.863430840095748220e+00	-3.064295081340551175e-01	5.086630084017708109e-01	-8.644939983544619455e-01	5.972262332514987060e-01	4.014836186947957630e-01	2.430429914705122263e-01
-9.660422601782417962e-01	-3.168622888845717966e-02	-8.699799301251063266e-01	-9.182728694910279321e-01	-2.418671759393472565e-01	-9.045858451618299378e-01	8.414921010318568984e-01	2.001639131025100826e-01	3.233683127829301007e-02	-7.358357712853000887e-01	-1.237223603410478656e+00	4.768763908232511173e-01	1.473324720198257998e-01	6.165915511172075369e-01	-4.420261603901076697e-03	3.723126995849498355e-01	-5.717132959948496573e-01	-1.644941632498677364e-01	5.326744647807610811e-01	4.441074282684728813e-01
-1.328529700487759424e+00	8.721274218345703710e-02	2.109864701070662818e-01	-6.110392051350593823e-01	-7.335230651384737621e-01	-9.145670827417060056e-02	1.153857327718876835e+00	6.980349502403587758e-01	5.729269347181349392e-01	-8.497297034699149432e-01	-1.860443631632797690e+00	5.002630710804329972e-01	1.651645395623305701e-01	1.461221479358179254e+00	-2.806738491432180238e-01	8.180728077360814865e-01	-1.909248561716294645e-01	-2.724932599667124755e-01	5.855808587251556396e-01	6.028730323078776987e-01
-1.586583928270379973e+00	-6.319400345513085382e-01	-3.091819556882061670e-01	-6.541508029946556668e-01	-4.355912029337782321e-01	-5.470394412115404670e-01	4.343229658162278128e-01	1.648661577495975639e+00	4.105154683425871198e-04	-1.005664020896242183e+00	-1.369264907971644574e+00	7.337326060977932274e-01	1.633540505205762772e-01	1.590129857026839177e+00	1.125403783744893804e-02	8.343400958386151256e-01	-9.319364514052004278e-01	9.354890393173576069e-02	1.085627617307060699e+00	-1.023976090062520328e+00
-1.243452681450086583e+00	-3.083788909490853825e-01	-3.103838380148106757e-01	-5.561299180966364775e-01	-3.184103018218925607e-01	-8.249212819733485746e-01	9.580369619765862765e-01	2.258893377383733025e-01	1.233479375788099075e-01	-8.123759032792589041e-01	-1.532467453220389020e+00	5.506272858848307861e-01	2.000346004519618637e-01	9.496517064959401067e-01	-3.939223736166763690e-02	5.342672462455251292e-01	-4.759652352327061742e-01	-3.350779655257872802e-01	3.762386000007060805e-01	3.389464227387205542e-01
-1.394775042097295970e+00	-4.959869874010724988e-02	6.702918690568049342e-02	-4.002059090964018018e-01	-3.350572798665002461e-01	-3.462229832062332924e-01	7.866415214746816931e-01	1.044166850430090054e+00	4.255097326694043947e-01	-9.616588736765813161e-01	-1.635220519857464527e+00	5.696910706252369394e-01	1.873143853696936922e-01	1.258515835308925634e+00	-6.046151684433387352e-02	5.352075267070938169e-01	6.763087804505774070e-02	-7.929861472968657843e-02	1.527868133273528883e-01	3.166089944351827001e-01
-1.083975658496683536e+00	-3.211691273529865276e-01	4.147896579763404867e-01	-3.195407878358665354e-01	-7.932331628858513284e-01	-5.596918400070800548e-01	5.314157929242361300e-01	9.591666750733626179e-01	2.901514373948735903e-01	-9.941900012211444260e-01	-1.924064330043012916e+00	-5.559852715082487240e-01	7.949174043497597708e-03	1.605830100725949450e+00	-1.321735912513465339e-01	-5.046762487541250897e-01	-3.283964400519872595e-01	-4.831033750131921711e-01	3.864071929659484983e-01	5.889164335952534746e-01
-1.367548192059631962e+00	-1.000160357859672111e-01	1.915995895774862401e-01	-2.745404312300516736e-01	-5.339898590656713129e-01	-4.430616089757938303e-01	9.686998932634102166e-01	6.596961892917848624e-01	3.921666772348941787e-01	-9.407850930471653994e-01	-1.785235322623700105e+00	5.040805475247056577e-01	2.115415134462708124e-01	1.179860550616926851e+00	-1.833372669107959929e-01	6.110408442460465439e-01	1.706567948988500505e-01	-4.069708770406130771e-01	3.193939629848139283e-01	1.418174376672823866e-01
-1.231911622099990167e+00	-2.524878939327748206e-01	1.511831605549337487e-01	-4.525217202305519826e-01	-9.441689319785963042e-01	-7.959700612546868337e-01	8.567013427637790723e-01	4.704160834912112787e-01	4.307297200142362614e-01	-9.663570858752026371e-01	-1.740241124356300073e+00	4.758302445219010912e-01	1.382170103332732713e-01	8.782652174062522965e-01	-8.072884386252021649e-02	6.732816934001022435e-01	1.935090658158334642e-01	-6.107262904192754110e-02	8.339685818860457234e-01	1.653270608226477534e-01
-5.478047325889684460e-01	-5.986788535879301598e-01	-1.131012820236044769e-01	-8.666826449425399925e-01	-3.639965595986038860e-02	-2.037666716490031393e-01	1.639768344101296904e+00	8.557386070671451073e-01	2.377830919840437929e-01	-8.253436239168095989e-01	-1.716995295017544221e+00	4.160541897963530023e-01	1.626429783578603461e-01	1.477250258490221180e+00	-1.698624350926386528e-01	1.027727671025537859e+00	1.106794986250262403e-01	5.529546046950476468e-01	7.550366516932922600e-01	1.963884185672937210e-02
-1.368892195227218167e+00	-1.303599356284498023e-01	1.976898459688475329e-01	-1.567681388754511573e-01	-7.074231413524096901e-01	-3.501456285399773272e-01	1.029048561106844284e+00	6.903611055977211253e-01	3.595349226619807270e-01	-1.029708079425625034e+00	-1.780615567264439036e+00	5.062064602305846872e-01	1.341620281401995074e-01	1.389423936503462853e+00	-1.859104528973656301e-01	7.708125019782705589e-01	-3.814244459402181264e-01	-1.741427840086990086e-01	2.207327691314004414e-01	2.190359892544735954e-01
